rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5,Around and Around,"I got this for my daughter's guinea pig, Chuck. He is a little sausage. However, he gets a kick out of this tube. He runs and runs through it. The velcro is used to attach more tubes, but I found that we can use them to make a 'U' shape out of the tube. He loves it. If Chuck pees in the tube we can rinse it out with no issues either. Overall, happy with it but I think Chuck is more happy with it than I am.",[],B006MOWXYO,B00MKW7Z54,AEU5FXCWPBUYD3NLSFOYKRRGXKWA,2013-09-11 13:52:29.000,69,True
4,Great scent!,The candle smells great! It really covers up pet odors in our house. I got the apple cider one and my husband and I both love how noticeable it is without being heavy if that makes sense. It did come in damaged-there's a little chunk of glass missing at the top. I don't have kids or anything so I didn't bother trying to get a new one. I don't know how easy the return policy would be. Just a reminder to look it over before you handle it.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ECGVbjVhL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ECGVbjVhL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71ECGVbjVhL.jpg', 'attachment_type': 'IMAGE'}]",B013RENVZQ,B07G6ZVKXX,AEJXA3EOSGHZUECY3NDTZOWNXXEQ,2017-11-02 04:47:11.856,1,True
4,Cute & unusual,My cat loved this cat tree.  I bought it to go in front of the bay window in my kitchen.  I wanted a red one to match my red kitchen.  The only down side is the price and my long hair cats fur really sticks to it. Maybe it does with other ones too.  I have to vacuum it very often,[],B004AWGXGE,B004AWGXGE,AHUSG3XDOMHXFMIABIF6VMT5XCMA,2014-02-22 00:43:55.000,0,True
1,Sadly surprised,Dog was able to crack and break into pieces in under 10 minutes.,[],B07SK3R2C3,B08B41T57J,AF76WXXKQA2RAQAMUGO6MTXYDXFA,2023-01-27 12:41:41.027,2,True
5,nice,easy to out together. works perfectly and now i don’t have to refill the water everyday lol buy it,[],B0BKG5F7HG,B0CBBKNJ35,AH3SVPRLWYQLBHB3Y6DCILAEQYAA,2023-04-09 18:03:31.060,0,True
5,Great for Blind Pups,My blind pup carries this around with him all the time...he loves it.,[],B000GPXF56,B09KB72PL2,AH24NI4SGJG3LLCPY3E3W2TR2ZIA,2020-06-27 14:12:41.604,1,True
5,Tasty treats!!!,I needed treats that are no meat. My pup loves them.,[],B07D4W5MSK,B09WPT9Z15,AGEHILL5KOHQUCMGBVI7EKZ5XBZA,2021-04-05 23:13:37.034,0,True
5,My dogs LOVE this bed!,I have 2 Shih tzu puppies.  I ordered 2 of these and my dogs absolutely love them.  It's their go to during thunder storms or after walking in winter temperatures.  I would absolutely recommend this dog bed!,[],B01MV2YF39,B0C4BFWLNC,AHB24FJJVQYDF5TQC4QAK4XBQBNA,2019-12-10 05:41:25.925,0,True
5,Helped with itching & dandruff,"I have a mastiff with IBD and some allergies that make her very itchy in the summer. Her coat was really flaky and she was scratching a ton. I put 4 pumps in her food every morning and she seems to love it! She's a picky eater so I was concerned she wouldn't like the flavor but that hasn't been the case. After a few weeks of use I've noticed her coat is much healthier and she was itching less. My vet also approves of this oil, she recommended that I keep it as a regular supplement for her.",[],B0764LW538,B09LD5GM36,AHPNHGGWZOTQULRXXHZ3UHWZFZOQ,2019-07-19 13:32:03.534,39,True
5,Favorite toy!,Absolutely best gift for our pup's first birthday!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71Bd3-v80dL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71Bd3-v80dL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71Bd3-v80dL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09B2VBXJZ,B09MJHRYS8,AG3XVME6EK7G6ZSF5AWMQD5SXJVA,2023-06-20 14:26:09.850,2,True
5,Excellent!,Yes!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cUNn+7alL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cUNn+7alL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71cUNn+7alL.jpg', 'attachment_type': 'IMAGE'}]",B00BXDQOXU,B00BXDQOXU,AFAEB7GMQOECFQS7QUJLAR3NZ5QA,2016-09-10 23:44:02.000,13,True
3,Cover,"This  box is nice and sturdy. My cats took to using it right away. The problem is the cover which is difficult to attach properly. . One of my cats is able to leak urine out the back because the cover slips up in the back if not on properly. For the price, it should go on easier.",[],B01EGUWD2C,B01EGUWD2C,AFJPNGZAFTDZYEZOS7LSIJ7QZEPA,2019-01-26 23:53:26.644,0,False
5,Really good product so far…,The products seems like it’s working so far. Been trying it for a couple of days and my dogs looks like they are getting better.,[],B08GJLCTGF,B0BYF5LTN8,AFANQ5BAFUGRSICJ22MX6JZWYY6Q,2023-04-17 22:47:58.084,0,True
5,Great,Perfect size,[],B003O7ZON4,B0BKW6LGWG,AF42Y3ZXNMEEWSNXLMQXV23GIVNA,2019-03-09 18:44:01.309,0,False
5,Five Stars,My puppies love it and it seems to help with their dandruff.,[],B007M0J7Z0,B0BRS7NNJV,AH24E7AXXWOR3AOEK6A4ZMWIRXRA,2015-06-08 08:13:17.000,0,False
3,Stops rock eating,I like the small openings not big enough to pick up rocks. I don't like that I have to wrap the extra long strap around his collar or he can get the muzzle off.  He can still breath  and pant a little. Can't  leave him in muzzle very long he gets over heated,[],B09JS4QBQK,B09JS6ZQGP,AGPAACERGBSTV5Q34FCLB37NFRMA,2022-08-15 11:46:46.264,0,True
3,Great quality. Use with Caution.,"It's ok. The leash is great, but not worth the purposes I spent my money on it for. I appreciated the idea of the dual leash options. Although i later learned a less expensive way to achieve that with a D Ring Clip and a regular leash. I'm concerned that there is a heavy Clip at the end of the leash to begin with. This leash is definitely for well trained dogs with good obedience and no pulling habits. Be careful using this leash. There is some padding that is included to the leash. It is adjustable and removable.",[],B003NSCCMA,B09RQNCD42,AEABQKWUEIGA26VJYEWHJMCN5CDQ,2016-06-19 09:19:56.000,0,True
5,Good as said it was,Great leash and got here so fast!,[],B07Q2LSSP8,B07Q2LSSP8,AHCN6QHRU72KGPASUHDLLULURAEQ,2019-09-01 18:57:22.151,0,True
4,Wonderful Cat Bed,"Although this a dog bed, my cat likes it. Covering is easy to clean, machine wash.",[],B08L8FWQY4,B0C33XY5MV,AGUHTR6TZXFQY7S5TGRTLWIPUTDA,2023-01-18 07:33:42.775,0,True
5,SANTA CLAWS IS BACK!,The cat looks so cute in this outfit and he actually likes earing it!,[],B0773HLFGD,B0773HLFGD,AFIU4GA5S7VZRKSYYYYODDFVFBHQ,2021-10-26 08:57:05.084,0,True
5,It’s really help cat’s eye problem,It’s very good medicine for cats,[],B000FULBT4,B07L15P3ZD,AHOW37H5VB44BPEQFKJA4MJUXXVA,2020-11-25 06:26:53.313,0,True
1,Extremely poor suction,This product does not suction to the floor. I even tried wetting the area prior to sticking as recommended. My 38lb dog is able to unstick it after one tug.,[],B0814Y7FK8,B0814Y7FK8,AEWAUWRNUAJDS5W62KZ5PGCUWBKQ,2020-06-14 18:53:45.352,0,True
5,Love!,"Love this leash and I even got the matching collar, beautiful!! Look awesome on my white husky pup!!",[],B0813RRSRN,B09L25S5KC,AHOCDRGC6ZZ73GOUEIWRT53LARHQ,2020-10-11 21:52:27.825,1,True
5,Good item,My dog loves these treats and they seem to help as well.,[],B0792G86XC,B0CFYP3QB1,AE2LKWS6ZHISJOEOEBTWPXKHHDRQ,2021-02-15 16:04:52.483,0,True
5,Awesome clippers,These work wonderfully.,[],B08CZHZZBR,B08FWZJYJH,AEWVGJSQQ5REHU37FLEQXSA42UCA,2022-10-02 19:59:52.132,0,True
5,Very Cute,"It's nice, not cheaply made or anything. Looks great on my 2lb dog. Easy for us to hear him walking around the house.",[],B07WNMYMJ3,B08VJ4MTJW,AHQLPHFM2WDSZX2W5UOSVZY26UBQ,2021-03-24 21:07:30.833,0,True
4,Does Not fit the Silver and White Catit Fountian,I am sure it is awesome but it does not fit the Silver and white Catit fountain even though that fountain is pictured. It does not stay seated but floats up to the top under the top of the reservoir. I don't think it will be a problem but it probably won't filter quite as intended. Glad I bought a small pack to try. Rinsed clean when I rinsed it before inserting it. Best of luck.,[],B0B52G9YWQ,B0B52FMWTY,AHVWUI3ZV7DDI2BF6AH7BTY7XEGQ,2022-10-20 21:58:23.584,0,True
5,Great Size!,"This 'giant' litter box is just what our cat needed. A regular sized box was too small and I'd been looking for a larger size for a while. It's very sturdy, easy to clean, and will last a long time. My cat is much more comfortable in the larger box. It was definitely worth the price.",[],B0135X6ZBG,B07SFZJ7QD,AEDYT2NTK5GNPSMBZNZG3SDS7ZOQ,2021-08-04 20:17:16.949,0,True
1,Never received,"Never received, looks so cute",[],B07B8XLKT2,B07B8XLKT2,AH6CO2S4K2PE24723BMREK5V3KYA,2021-08-24 01:59:02.509,0,True
5,Very tasty,My Yorkie loves these things,[],B00II6V0Z2,B071W65TRX,AH6X5YSHWEZ6JCQR2Q5BSUG4VO3A,2015-07-15 22:56:10.000,0,True
1,Did not eliminate smell!,I thought because I was paying more for a urine odor eliminator and because of the good reviews that this product would work. Unfortunately it is one of the worst. It merely covered the smell at best with a strange Orange scent. The urine smell if anything came out stronger. Now I have to figure out a way to get rid of the orange smell that merely masked the urine. It has permeated the carpet so it's a strange orange and urine smell it's just awful!,[],B07P8B4JDG,B0BMRT45GJ,AFKTCM2VFZ4HR2JG4HA2HTQAO3PQ,2021-10-25 17:00:51.415,0,True
5,"Good value, Dog's love them","I have three mini-dachshunds that wear doing their business in the house. We've been using Cesar's treats to reward them for going outside instead. It works. We have to send them outside regularly and they go and come in expecting their treats. We've been ordering these for a while. They are reasonably priced and look cute. But better yet, the dogs love them.",[],B01NCLKK14,B0862Y5XMX,AFETMEVJ3XNHBXZ3QNE3ILOG4WYA,2022-04-09 17:31:43.965,2,True
5,Sturdy and easy to use,I bought this for my daughters new rescue dog . Easy to assemble and it’s a great product.,[],B000MD57OO,B0BHTBS5RM,AGNIPQA4FXAYY5JKGBNLWWCS7GQA,2021-03-18 11:39:41.283,0,True
5,Perfect Pet Identification,"Bought as Pet I.D Tags, Love them!",[],B00BZ6LFLG,B00BZ6LFLG,AGNKJP46L4HTGSJUKBV2ECOYYFDA,2020-02-25 23:56:57.724,0,True
3,Doesn't stop squirrels.,I got it to stop squirrels from getting to our bird feeder.  They just walk over it.,[],B07H8PFH18,B07H8PFH18,AHJ62QSGUWJXA3MDRXF7OQFHHOMQ,2020-05-02 17:29:00.155,0,True
1,Not a tough toy,"[[VIDEOID:a6296a01ac13914e7529aeeb9ca3bd5]] Within 15 minutes of getting this toy, my 15 pound Cavaton had it torn apart. Exactly what I didn’t want. So disappointed in the lack of quality.",[],B0862233SK,B0862233SK,AHY7FVT5GFJRDXQYZDSMMWFYT36A,2022-05-02 19:21:21.636,0,True
4,"Healthy treats, pure meat!","The treats are clean, they didn't smell bad at all, and my two Siberian huskies who are very picky ate them very quickly...within minutes. Success! The only thing that makes it the 4 stars is the price. The 3 pieces were huge but my doggies ate them very quickly, within minutes, which made this an expensive treat.",[],B0848WPK96,B0848WPK96,AEM73TBFP5U4NR3JZFRD3LI3SHVQ,2020-11-23 22:48:01.454,1,True
5,Like it a lot,"Great brush, removes lots of fur, super easy to clean.  Works well on my dog and cat.",[],B00O6A9PKQ,B00O6A9PKQ,AEX7OZD4WPJSZNFO7LAZSEULOWBQ,2019-07-27 12:52:25.400,0,True
5,Pups enjoyed,"Both my Airedale and doodle loved these.  They smell great, arrived fresh.  Easy to break apart and didn’t crumble! Great natural treat safe for your pet",[],B0B1P2LQ67,B0B1P2LR8C,AHNCVPKJK2H3LEDO3ADMV4CCKNUA,2022-11-29 17:07:12.627,0,False
5,"Works very well  : read instructions, follow them, give it time","4.5 stars rounded up to 5.<br /><br />I bought a couple of these - they wash the stain our and do get the odor out, over time. You have to follow the instructions - clean, take cat from the environment while it dries, and then reintroduce cat once dry and smell is gone. Initially, after cleaning, the spots will smell like cat urine. I don't know how long it took for my pieces to dry out completely - maybe a week, or so. My cat soaked my large leather couch over a few days - I didn't notice, so it was just lingering in there, and a couple of upholstered chairs, in just about every spot: arms, back, seat. Times 2 - two chairs. UGH! I sprayed the seats and couch, and secluded my cat in the master bedroom for a long time. In the meanwhile these dried and dried and with that the pee smell of the cat, and the 'pee like' smell of the actual product went away. This really does work!<br /><br />However, it will not work on getting rid of pee stains in my wool rug under the violet/UV light, and that is why I'm giving it 0.5 less star. The pee spots are from my dog - so I'm guessing this isn't universal.",[],B003I5QRJ2,B081DTLSJX,AENZZU7RGZG7DNLUNPNCJAAE3BSQ,2015-09-01 15:48:33.000,2,True
5,Great product!!,"Awesome scratcher! My cat was clawing up the couch, carpet, and other furniture. The other scratchers weren't heavy enough. Now my furniture is safe! I bought another one for the other end of the house.",[],B000634MH8,B0C5PGPSNX,AHASQ7GIAFYC43XSECBGWIF4SXJQ,2015-02-11 22:07:51.000,0,True
4,Four Stars,Ok quality. Serve their purpose. Less tangle than the steel ones.,[],B0177057US,B0177057US,AFEJBXTKST2ODX4A3NNHCYNHNRUQ,2017-09-06 22:02:52.495,0,True
1,Can not get cover off,tried to remove cover to wash and zipper completely broke.,[],B07PF1TY3S,B09BKLWYTM,AFHPK53UCXY5UOQ3HWWI54PP73AA,2021-03-25 14:20:50.929,0,True
5,Good,My dogs love it.. no complaints,[],B07BHD5PZW,B08XZ244F7,AFGKRP7KAGTGOLPYYJ7JFNOOBYIA,2021-07-22 20:17:37.389,0,True
5,This product worked very well to lessen the dog pee ...,This product worked very well to lessen the dog pee odor.  I have sprayed it on and will use it more than once on the same area.,[],B00J4Z5B24,B01GUK3LJK,AGIRII5GNXSIA7YM7SSKZ7HTIQ7Q,2016-05-16 14:08:09.000,0,True
5,Safety,Just what I needed!,[],B078G6MKTN,B07BDFTBS6,AFFGCPS7ILHN42MJETXGGALZAU4Q,2020-02-01 09:05:17.341,0,True
1,Made dogs itching much worse...,My Bichon Frise gets a ton of allergies around this time. I figured these would help. Instead thanks to these she gets extremely bad itching attacks every morning. She wakes me up with her thumping from her nonstop scratching. I’m very upset. I will never buy this product again I’ll just stick to regular allergy medicine for her.,[],B08G2SL4BH,B0C1ZCJXQG,AF2N4SV3ZCXKW3XFSQNRM3KRRREQ,2021-01-17 17:08:13.712,6,True
4,Good Pet Stuff Hidden Litter Litter Box,"Works great - the cat loves it, and you can't even tell you have a liter box in your living room, unless of course you don't clean it out",[],B000MPR2GI,B091NYP4S8,AG7MCSULBAE4XNPX32BEEDOTUNCA,2016-09-11 15:09:18.000,0,True
5,Love these!,Love seeing my animals in the dark,[],B07C7X2482,B07K44WY8R,AGI7GM45LE4B34C2MO4DXH6QLGFQ,2023-02-23 03:15:14.045,0,True
5,Five Stars,my cichlids are very happy now,[],B003IML0O2,B00DXZM8GI,AH3RP36IOPGO2TXJ7IC636EVALCQ,2016-05-10 12:19:27.000,0,True
5,DOG LOVES UM !!,"like um for my dog, however the neighbors dog loves um more...:)",[],B000I82DTU,B0BTJ296MW,AF2LQC5IKDEN7324WWNDSZCRBCQQ,2023-01-19 18:46:57.454,0,True
5,Sturdiness & Durability?,"This is the second One-Tigris collar I've  purchased.  It's currently worn by a red sable German Shepherd named ""Texas  Red"".  The first was worn by an Armenian Gampr named Houma.  She was 627 days old and 93 days away from delivering her first litter, when she was  broadsided by a ""Hot Rod Trucker""  traveling at least 80 mph...knocking her 2/3rds the length of a football field.  I found her collar fifteen paces from the point of impact...totally intact and fastened.  The tremendous impact had...knocked her body...out-of-the-collar.  Es Verdad!!",[],B06XYRV64M,B06XYS2KT8,AFAUIN6O5USVPECVZMON54WF2S3Q,2019-09-08 16:59:33.655,0,True
4,Cat approved,"It’s a good bed- my cats like it. Big. The only thing that’s not necessarily bad, but different - the middle is very thick, so it puffs up & the tend to lay in the crack of the bed. But they don’t seem to mind!",[],B07717JR98,B07717JR98,AFSWYKGVYY3IHF2XFCORCCVR2WWQ,2019-07-19 13:24:29.159,0,True
2,I Just Don't Get this System,"I find it hard to believe that this filtration system covers a 100 gallon tank.....the pressure seemed very low on the pump.... I bought this for my 40 gal tank and the water that comes back into the tank seems just to trickle in....I played with the feeder knob and the flow just  doesn't get stronger....I had a whisper filter prior for my 10 gal tank and sometimes, the piece in the tank that sucks the water into the filter.....would suck the fish to it......and that filter was for a 30 gal tank.....there should be a handle to lift the hood off the filter it's just hard to get off.....so Either my filter before was super powerful and that was bad.....and this is powerful but quit and a smooth flowing filter.....I just don't know....so take this post for what it's worth......thus is only my second one in my life.......I tried contacting seller and there was no response......if it's doing what it's supposed to then it's a  four and a star filter......I just don't know if it's doing the job.....the water comes out from the cover that hides the filters too.....I really don't get this system.....might be returning it if seller doesn't contact me.....","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71X-LcOki1L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71X-LcOki1L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71X-LcOki1L.jpg', 'attachment_type': 'IMAGE'}]",B0002DJ82G,B0002DJ82G,AEAMBU732G5DQ34G4YDV543GNJOA,2016-08-22 00:55:28.000,6,True
1,Very small and moves across floor when dogs eat out of it,Already said.  Would not recommend,[],B0002ASCDU,B09K51HQ8B,AGHZB4VZIDCBVFXSEA5VCGHYFCRQ,2021-12-07 22:58:16.605,1,True
5,Great,Great,[],B01AW7NWXM,B01AW7NWXM,AFC7QG2HAKQ2766KCMC6JNCMZ7AQ,2021-01-04 00:15:08.881,0,True
1,Horrible do not buy,It went out within 1 hour i replaced the batteries and still<br />Didn’t work! The kittens who used it are 5 weeks old so to small to break it!,[],B003K07J6A,B0B1MQNLGH,AGOC32F4X7YHJYHHR4NWDNT5M4GQ,2022-05-26 02:12:27.716,1,True
5,The Chihuahua from rescuer hell cannot tear it up. ...,The Chihuahua from rescuer hell cannot tear it up. Loves it. Also have the octopus and dinosaur for him too.<br />Hard to find a toy he cannot destroy.<br />Buy this toy or the other two,[],B000E1U9HE,B000E1U9HE,AHQNJ655K4RZ42SYYSBK4FN54F2Q,2015-08-06 22:43:19.000,0,True
5,Quiet and my kitten LOVES IT,"I love the light so I don't kick it in the night going into the kitchen and the on off switch it a great feature. My kitten LOVES this fountain. The vet said he was not drinking enough water and was dehydrated now he drinks all the time from it (it's cute to watch him drink from the fountain) Very easy to assemble, I HIGHLY recommend this to anyone with a cat that needs to drink more water",[],B0BJDK2PKK,B0BFMLHG8K,AHXFAQUDXMZVNA5NEBSHAL2ZLIJQ,2023-03-13 23:03:40.696,0,True
1,Didn’t work,didn’t work,[],B07HK4VLTP,B07HK4VLTP,AE5VXXFWOBD3E6NU5RNIXQWQFZSQ,2019-12-28 07:03:19.733,0,True
4,Loved it until dead animals kept appearing,"Look, it's not the fault of the product...it's my murderous cats that are to blame.  I wanted to get this door because my cats cry to be let in and out and I was tired of getting up and down like a servant opening and closing the door.  Plus, we are away on the weekend a lot and they'd get mad if we locked them in the house (i.e. pee in the house).  They figured out how to get out right away and it took a little training for them to come back in (at first with the button taped down because the clicking noise scared them).<br /><br />It was going fine for a month until animals kept appearing on our living room floor.  One was an alive bird, minus a wing.  Another was an alive mouse that died a few days later after being stalked under the fridge.  There were a few dead bunnies and several dead rodents.  2 out of 3 of our cats ""in"" privileges have been revoked!",[],B003EGIM3O,B003EGIM3O,AHGX2MEIODGPIZQMMMCRNAFNOXWQ,2020-07-30 18:28:20.678,1,True
5,Five Stars,As described and is working well (2 of them hooked together) for our 100 pound dog.,[],B01K5YWLZ2,B07SH1F28S,AFL36FHVGNW3JHHQYDWG634MBUFA,2017-04-05 01:52:21.000,0,True
5,Works great,Really Good Non-Greasy Hand Cream,[],B000TG84BC,B07DJ4XHYB,AGWXOKD2PITBY6ZW72IXCCDF6YNQ,2020-12-18 19:08:50.164,0,True
4,Cute and piggies loved it,When I saw this online I was wondering what the holes are and it turns out they are replacement parts for a kabob toy. It didn't matter to my piggies though I put them on the floor of their cage and they have been happily chewing them ever since.,[],B0040HFQFS,B07D8MN38P,AH747XMZE5AVOPG5MDGHYCGEQHBQ,2012-07-24 20:14:41.000,0,True
5,Good quality,Good quality,[],B076QKQS6R,B076QKQS6R,AEPJ3XGFU6UU57BYAWSNKC4NIDBA,2019-04-27 03:17:57.994,0,True
5,You'll laugh until it hurts.,"My dog played with this until she decided to tear it apart. I ordered 2 more and unlike the first one she knew the trick so she tore it apart an hour after getting the toy. Now she is enjoying 2 at a time, and just plays,no chewing.",[],B0054C9B1I,B0BTSY474T,AFOBZILIYO4MVOTPDYZMEXAL4WSQ,2023-02-08 20:56:14.730,0,True
5,Love these for my JRT,Fun and long lasting surprisingly,[],B077J2GLBP,B07VGP5FFZ,AF7UABCKB6T6EG4VF7TPEQEMZREQ,2019-12-26 14:12:49.928,0,True
5,Five Stars,Even my pickiest dogs eat the whole thing!,[],B0057LBU5Q,B0BJHXH33B,AHO7IXJN6FFFEZI53IAZJCEIJ7OQ,2015-11-19 18:41:28.000,0,True
5,Best by far,"This is by far the best flea medicine I have found for my dogs! We live in the country with horrible fleas,ticks, and mosquitoes. We haven’t had a problem with any of them since starting this and it’s a great price! It’s so nice not having to comb through them every time they come inside ♥️",[],B07NX5BJK8,B0C47CG4RV,AGRYDP4YNJIA6U5Z7TAUBROJA4CQ,2021-03-23 16:01:49.561,0,True
4,Good but my Lab destroyed them,"These are good, but unfortunately not strong enough for a persistent labrador. A recommendation I would give is to not leave these toys unattended. Give them the Kong with some food in it, but always take it away at the end! A great way to put dry food in is by getting it wet, putting it inside the Kong and then put it in the freezer. The food will stay there and make it harder for the dog to take it all out.",[],B00SVEMNU2,B017DCPZUC,AEU5Y6RQDPWZ5UNHVV5R6D7J674A,2020-10-15 16:14:10.354,0,True
1,Toy is destructible,"Cool toy, gave to my 9 month old rot husky mix and he chewed it to shreds in about 10 minutes.",[],B01JJCXITO,B01JJCXITO,AHIEABBXPNZLRONJWLR6W5EFVGKA,2016-12-23 02:59:31.000,0,True
1,Short pieces,1,[],B0B9X4TLZ1,B097R7B95V,AH35LTFALWGLTBZ46IPUX7UBLILA,2023-07-27 22:52:28.836,0,True
5,Great product,My parents love love this product,[],B001UK58BK,B001UK58BK,AGCRYYFEEA4ZFIYJW5JQAO47VNQA,2019-12-30 15:15:34.189,0,True
1,My bad decision.,My bad decision...not nearly big enough for my large dogs.  Product was fine otherwise...just need to have a small dog.,[],B00X5M5LBS,B00X5M5LBS,AFZSD7CF5G56EZNYY5YW2DXIDMOQ,2017-07-22 22:46:12.247,0,True
5,My cats are having a blast in these tunnels by Pawsboo!,Easily constructed by folding and unfolding these tunnels will have your cat zipping through them in no time. My two cats really seem to find them to be a blast! The tunnels are sturdy holding up to the play of the cats while keeping its form. Would recommend to family or friend! Thanks,[],B093BX3ZLK,B0B31F5V47,AFYGQFI4V7SK2KHYTJPPE4NPQVJA,2022-11-28 21:34:22.145,0,True
5,Five Stars,"Great quality, great price, especially if you compare to PetSmart and Petco.",[],B00EW2WG90,B00EW2WG90,AHZWE4F6OVN767VOR6WT3UJERW3A,2018-06-26 04:16:19.298,0,True
4,Nice cage for the money,It would be easier if the bottom shelf were to be able to be opened so that you can clean that area. Instead you have to reach around the ramp to shove hay in there.,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71+gjVEjfuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71+gjVEjfuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71+gjVEjfuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09MCR4PRF,B0BNQGWRG1,AFAR2KKQF3ENJL4R54DCXU2TDPRA,2023-03-17 12:46:34.156,0,True
5,Very absorbent! Great pads.,She’s probably hating me right now 😂. Embarrassing mom.  But we bought these for her elderly dog sister.  To place under her lifted bed to catch any leaks as she moves around at night.  She’s lost control of her bladder when she moves.  We didn’t want to bother her sister so she took the picture instead.  Love these very little mess to clean up in the am. They stick pretty well to the tile,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tRFXqfIyL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tRFXqfIyL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71tRFXqfIyL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B01JVH0L2O,B0859YCRHV,AH4OB6DUVP4ZKQZZTPQYWGXDMRAQ,2020-06-08 04:15:20.930,0,True
5,Love it!,Keeps my little chi warm when I take her outside :) she loves it! Great material and perfect for anyone with a small dog that loves to stay cozy and look cute of course.,[],B008T7C8PG,B07C9C6R33,AEPPLHMPWO4EV2DHA2NYKA3EW3XA,2014-09-26 23:05:23.000,0,False
4,Best Money I’ve Ever Spent,[[VIDEOID:9018bc89efe0087b9989d3e11ed7d1b6]] Life revolves around a ball for Rubie. She loves it and learned to put it in the machine very fast. Well worth the price. I can’t speak to durability because we’ve only had it a couple weeks. But so far we are more than pleased!,[],B0162O3MYS,B0162O3MYS,AGOWQAVKS5E7O3SHXQLOKYANEHPA,2022-06-05 22:27:00.652,2,True
1,Dog won't eat them,Dog will not eat them.  Waste of money.  Never had a problem with others,[],B0191P4758,B0191P4758,AEJVMA5L3J7DXBS6OCSTKJXLW4QA,2019-12-13 17:35:31.500,0,True
5,Enjoying the view from above!,"My 25 pound maincoon. Getting him used to it took lots of treats, lol, suctions great if window is dry and clean, it held his fat self with no issues,  so its very sturdy. Assembly was super easy!  I would reccomend to anyone with a cat!","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81l9D4G78TL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81l9D4G78TL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81l9D4G78TL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B07KNWZQ14,B07KNWZQ14,AE22KEE3O5U2JLZ5GN4QBEOJENRA,2021-01-29 10:55:35.007,0,True
5,great,Seems great,[],B00416J9F6,B07BGHN33H,AH3S3UQ5WXVOBIIWQIEQXXZ5WBQA,2020-07-31 00:11:41.383,0,True
1,DIDN'T WORK,Didn't work at all. And never received my refund.,[],B01FSFY624,B01FSFY624,AF3BDLWJVSV6GK7H2ZEEBP5OO3QA,2020-01-29 01:42:06.712,0,True
5,We use it everyday,We use this everyday with our dogs and have really seen a difference in their coats.,[],B07H1KVZRH,B0B221DZRD,AG7Y3EECEGXZGRNHKE24BGS6SUYA,2019-06-04 18:08:11.319,0,True
1,"leaks, thin.",These are very thin. leaks. and my puppy hates it for some reason. tears them apart. hardly any diaper type material inside. Wont buy again.,[],B007ZHZ5GU,B007ZHZ5GU,AGJTJT34O4EZWZDVDCKKHSJ2LKGA,2015-03-13 03:03:06.000,0,False
4,Cats like it...,"Cats seem to like this flavor and brand, and I got it at a decent price.  Really not much more I can say since I can't personally sample the product (ha-ha).  Nice sized bag--I ended up dividing it up into four extra large sealed baggies for easier storage.",[],B000R4CJQ2,B0973Y33PB,AFYQFTIWW32DRNV4UVA3YP2S6TYA,2016-03-06 20:06:28.000,0,False
5,Amazing value. Dogs love them!,"These are great. My girls both love them! Each chew is big enough that I break/cut it in half since I’m giving them to a chihuahua and a pug. The bag was bigger than I anticipated, and the smell is not nearly as bad as some of the reviewers make it out to be.",[],B00H8PFVPO,B0BMHXS93B,AHNEXFZLKLIJTHCG2EN2PKTCMDSQ,2020-07-24 19:44:07.918,1,True
5,Great treat for the dogs that helps keep our grass green!,Both of our dogs love the treats! So far we have noticed a great Improvement in our grass!!,[],B07G247QXG,B08WF3QFB1,AGZ7Z5U2EK2CW447DZCVV3LQ6LAA,2019-09-25 04:37:57.624,0,True
